qid,question,answer,match1,num_evidence,num_gt_img,gt_img_idx,gt_steps,traj_id,match2,match3,match4,match_sum
floorplan305_30_633_1745061112_q13,Where did you move the KeyChain from the Shelf?,['Desk'],0.0,2,4,"[53, 54, 65, 66]","[36, 43]",floorplan305_30_633_1745061112,0.0,1.0,0.0,1.0
floorplan18_18_657_1747219088_q9,Where did you move the Lettuce from the Sink?,['CounterTop'],0.0,2,4,"[34, 35, 48, 49]","[30, 40]",floorplan18_18_657_1747219088,1.0,1.0,0.0,2.0
floorplan11_24_422_1744641083_q36,Is Lettuce on the Ground?,['No'],1.0,2,2,"[1, 562]","[0, 375]",floorplan11_24_422_1744641083,0.0,1.0,1.0,2.0
floorplan18_12_465_1745198823_q23,Where did you move the Pan from the StoveBurner?,['DiningTable'],0.0,2,4,"[258, 259, 283, 284]","[186, 203]",floorplan18_12_465_1745198823,1.0,1.0,0.0,2.0
floorplan9_31_693_1747150877_q43,Is Knife in the Sink?,['No'],0.0,2,2,"[734, 855]","[479, 557]",floorplan9_31_693_1747150877,0.0,1.0,0.0,1.0
floorplan211_20_616_1744949025_q33,Where was Pillow before you put it to Sofa?,['ArmChair'],0.0,2,4,"[798, 799, 829, 830]","[558, 581]",floorplan211_20_616_1744949025,1.0,1.0,0.0,2.0
floorplan9_30_739_1746977821_q67,Where did you move the Spoon from the Sink?,['DiningTable'],1.0,2,4,"[814, 815, 829, 830]","[548, 559]",floorplan9_30_739_1746977821,1.0,1.0,0.0,3.0
floorplan230_11_565_1744826842_q21,Where did you move the Laptop from the DiningTable?,['Sofa'],0.0,2,4,"[445, 446, 503, 504]","[337, 383]",floorplan230_11_565_1744826842,0.0,1.0,1.0,1.0
floorplan212_24_603_1745121556_q15,Is TissueBox in the GarbageCan?,['No'],1.0,2,2,"[546, 753]","[370, 513]",floorplan212_24_603_1745121556,0.0,1.0,1.0,2.0
floorplan28_17_440_1745299490_q19,Where did you move the ButterKnife from the Cabinet?,['SideTable'],0.0,2,4,"[63, 64, 91, 92]","[44, 65]",floorplan28_17_440_1745299490,1.0,1.0,0.0,2.0
floorplan28_17_440_1745299490_q29,Where did you move the Potato from the SideTable?,['DiningTable'],0.0,2,4,"[165, 166, 183, 184]","[119, 129]",floorplan28_17_440_1745299490,1.0,1.0,0.0,2.0
floorplan230_17_755_1747026012_q33,How many times did you move Box?,[3],0.0,3,6,"[776, 777, 841, 842, 872, 873]","[566, 616, 636]",floorplan230_17_755_1747026012,0.0,1.0,0.0,1.0
floorplan211_29_729_1746916895_q43,Is Statue on the TVStand?,['No'],0.0,2,2,"[1, 679]","[0, 466]",floorplan211_29_729_1746916895,1.0,1.0,0.0,2.0
floorplan213_25_705_1746974789_q49,Where did you move the Box from the Sofa?,['CoffeeTable'],1.0,2,4,"[863, 864, 874, 875]","[631, 638]",floorplan213_25_705_1746974789,0.0,0.0,0.0,1.0
floorplan303_27_719_1746840170_q30,Where did you move the Mug from the Shelf?,['Desk'],0.0,2,4,"[461, 462, 486, 487]","[319, 338]",floorplan303_27_719_1746840170,1.0,1.0,0.0,2.0
floorplan323_15_654_1745056238_q11,Where did you move the Bowl from the SideTable?,['Desk'],1.0,2,4,"[197, 198, 218, 219]","[156, 173]",floorplan323_15_654_1745056238,0.0,1.0,0.0,2.0
floorplan311_20_802_1747029800_q27,Is CD on the DiningTable?,['No'],0.0,2,2,"[495, 758]","[361, 546]",floorplan311_20_802_1747029800,0.0,1.0,0.0,1.0
floorplan210_19_642_1745033594_q4,Where did you move the Box from the Ottoman?,['ArmChair'],0.0,2,4,"[33, 34, 57, 58]","[27, 45]",floorplan210_19_642_1745033594,0.0,1.0,1.0,1.0
floorplan11_24_422_1744641083_q17,Is Fork on the CounterTop?,['No'],0.0,2,2,"[223, 348]","[149, 231]",floorplan11_24_422_1744641083,0.0,1.0,0.0,1.0
floorplan13_16_427_1745291369_q15,Where did you move the Knife from the Sink?,['CounterTop'],1.0,2,4,"[88, 89, 103, 104]","[61, 72]",floorplan13_16_427_1745291369,1.0,0.0,1.0,2.0
floorplan201_20_599_1745096264_q27,Where did you move the Watch from the Drawer?,['SideTable'],1.0,2,4,"[315, 316, 332, 333]","[230, 241]",floorplan201_20_599_1745096264,1.0,1.0,0.0,3.0
floorplan314_16_421_1744810639_q20,How many times did you move BasketBall?,[2],0.0,2,4,"[70, 71, 454, 455]","[46, 312]",floorplan314_16_421_1744810639,0.0,1.0,0.0,1.0
floorplan321_26_629_1745035560_q3,Where was KeyChain before you put it to Drawer?,['DiningTable'],1.0,2,4,"[462, 463, 481, 482]","[310, 325]",floorplan321_26_629_1745035560,1.0,0.0,0.0,2.0
floorplan26_30_702_1747072764_q33,Is Tomato in the Sink?,['No'],1.0,2,2,"[410, 857]","[274, 572]",floorplan26_30_702_1747072764,0.0,1.0,0.0,2.0
floorplan9_20_418_1744602985_q35,Where was Potato before you put it to Sink?,['Microwave'],0.0,2,4,"[642, 643, 656, 657]","[407, 417]",floorplan9_20_418_1744602985,1.0,1.0,0.0,2.0
floorplan323_19_932_1747200603_q21,Is Bowl on the SideTable?,['No'],1.0,2,2,"[1, 1196]","[0, 931]",floorplan323_19_932_1747200603,1.0,1.0,0.0,3.0
floorplan301_25_421_1744331002_q23,Is Watch on the Desk?,['No'],1.0,2,2,"[1, 551]","[0, 347]",floorplan301_25_421_1744331002,1.0,1.0,1.0,3.0
floorplan303_28_701_1746815644_q5,Where did you move the Pencil from the Shelf?,['Desk'],0.0,2,4,"[16, 17, 42, 43]","[14, 34]",floorplan303_28_701_1746815644,0.0,1.0,0.0,1.0
floorplan323_19_802_1747083560_q19,Where was CellPhone before you put it to Desk?,['SideTable'],0.0,2,4,"[315, 316, 358, 359]","[248, 281]",floorplan323_19_802_1747083560,1.0,0.0,0.0,1.0
floorplan28_17_440_1745299490_q41,Where did you move the SaltShaker from the DiningTable?,['CounterTop'],1.0,2,4,"[395, 396, 409, 410]","[275, 285]",floorplan28_17_440_1745299490,0.0,0.0,0.0,1.0
floorplan9_20_418_1744602985_q2,What objects were in Microwave?,"['Cup', 'Egg', 'Apple']",0.3333333333333333,3,1,[389],"[241, 241, 241]",floorplan9_20_418_1744602985,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666
floorplan11_24_422_1744641083_q13,Is Spatula in the Sink?,['No'],1.0,2,2,"[60, 321]","[40, 211]",floorplan11_24_422_1744641083,0.0,1.0,1.0,2.0
floorplan218_11_472_1746000725_q15,Is Plate on the Dresser?,['No'],1.0,2,2,"[1, 539]","[0, 394]",floorplan218_11_472_1746000725,1.0,1.0,1.0,3.0
floorplan303_27_719_1746840170_q36,Is Vase on the Dresser?,['No'],1.0,2,2,"[563, 846]","[394, 596]",floorplan303_27_719_1746840170,1.0,1.0,0.0,3.0
floorplan305_17_436_1744353928_q21,Where did you move the BaseballBat from the Ground?,['Bed'],1.0,2,4,"[310, 311, 324, 325]","[218, 228]",floorplan305_17_436_1744353928,0.0,0.0,1.0,1.0
floorplan229_13_430_1744565220_q29,Where did you move the Pen from the CoffeeTable?,['Dresser'],0.0,2,4,"[519, 520, 542, 543]","[380, 397]",floorplan229_13_430_1744565220,1.0,0.0,0.0,1.0
floorplan229_27_853_1747097312_q39,Where was WateringCan before you put it to Drawer?,['CoffeeTable'],1.0,2,4,"[994, 995, 1021, 1022]","[708, 729]",floorplan229_27_853_1747097312,1.0,0.0,0.0,2.0
floorplan202_18_450_1744426417_q25,Is Book on the TVStand?,['No'],1.0,2,2,"[1, 603]","[0, 411]",floorplan202_18_450_1744426417,1.0,1.0,1.0,3.0
floorplan314_17_418_1744520906_q5,Is AlarmClock on the Desk?,['No'],0.0,2,2,"[1, 461]","[0, 319]",floorplan314_17_418_1744520906,0.0,1.0,0.0,1.0
floorplan13_16_427_1745291369_q7,Where did you move the Fork from the Sink?,['CounterTop'],1.0,2,4,"[32, 33, 68, 69]","[22, 50]",floorplan13_16_427_1745291369,0.0,0.0,0.0,1.0
floorplan13_16_427_1745291369_q18,Is Knife on the CounterTop?,['No'],1.0,2,2,"[1, 259]","[0, 176]",floorplan13_16_427_1745291369,1.0,1.0,1.0,3.0
floorplan311_11_446_1744821200_q14,Is KeyChain on the ArmChair?,['No'],1.0,2,2,"[1, 203]","[0, 153]",floorplan311_11_446_1744821200,1.0,1.0,1.0,3.0
floorplan311_11_446_1744821200_q8,Is RemoteControl on the ArmChair?,['No'],1.0,2,2,"[1, 338]","[0, 245]",floorplan311_11_446_1744821200,1.0,1.0,1.0,3.0
floorplan18_18_657_1747219088_q18,Is Knife on the CounterTop?,['No'],1.0,2,2,"[1, 851]","[0, 615]",floorplan18_18_657_1747219088,1.0,1.0,1.0,3.0
floorplan18_18_657_1747219088_q42,Where did you move the Spoon from the DiningTable?,['Sink'],1.0,2,4,"[541, 542, 581, 582]","[405, 432]",floorplan18_18_657_1747219088,1.0,1.0,1.0,3.0
floorplan201_12_445_1746046052_q11,Is KeyChain on the Sofa?,['No'],1.0,2,2,"[73, 159]","[52, 112]",floorplan201_12_445_1746046052,1.0,1.0,0.0,3.0
floorplan311_13_434_1746113811_q17,Is RemoteControl on the ArmChair?,['No'],1.0,2,2,"[1, 242]","[0, 179]",floorplan311_13_434_1746113811,1.0,1.0,1.0,3.0
floorplan305_30_633_1745061112_q22,Is Pen on the Desk?,['No'],1.0,2,2,"[1, 500]","[0, 334]",floorplan305_30_633_1745061112,1.0,1.0,0.0,3.0
floorplan305_30_633_1745061112_q33,Is AlarmClock on the Shelf?,['No'],1.0,2,2,"[423, 852]","[284, 578]",floorplan305_30_633_1745061112,1.0,1.0,0.0,3.0
floorplan305_30_633_1745061112_q42,Is AlarmClock on the Shelf?,['No'],1.0,2,2,"[423, 852]","[284, 578]",floorplan305_30_633_1745061112,1.0,1.0,0.0,3.0
